dish_name,price,restaurant_id
Chicken Katsu Bento,16.58,4-CZDUHEJHWATWJX
Salmon Teriyaki Bento,16.67,4-CZDUHEJHWATWJX
Tempura Bento,26.87,4-CZDUHEJHWATWJX
Tempura Bento (Set 2),14.74,4-CZDUHEJHWATWJX
Tempura Bento (Set 2),22.18,4-CZDUHEJHWATWJX
Tempura Bento (Set 2),13.83,4-CZDUHEJHWATWJX
Mapo Tofu,20.85,4-C7AZA3CXTNMVUE
Yang Zhou Fried Rice,24.74,4-C7AZA3CXTNMVUE
Braised Pork Belly,23.81,4-C7AZA3CXTNMVUE
Oolong Tea,15.5,4-C7AZA3CXTNMVUE
Kung Pao Chicken,14.9,4-C7AZA3CXTNMVUE
Flat White,24.72,4-C7AZA3CXTNMVUE
Cappuccino,17.03,4-C7AZA3CXTNMVUE
Earl Grey Tea,26.3,4-C7AZA3CXTNMVUE
Hot & Sour Soup,24.57,4-C7AZA3CXTNMVUE
Espresso,13.44,4-C7AZA3CXTNMVUE
Chicken Biryani,10.43,4-CZACRXVZNJMETT
Mutton Biryani,11.19,4-CZACRXVZNJMETT
Vegetable Biryani,9.1,4-CZACRXVZNJMETT
Fish Head Curry,14.8,4-CZACRXVZNJMETT
Mutton Curry,12.02,4-CZACRXVZNJMETT
Vegetable Curry,10.97,4-CZACRXVZNJMETT
Butter Naan,11.09,4-CZACRXVZNJMETT
Garlic Naan,7.44,4-CZACRXVZNJMETT
Cheese Naan,13.87,4-CZACRXVZNJMETT
Cheese Naan (Set 2),8.34,4-CZACRXVZNJMETT
Roti Canai,8.29,4-CYUGTK2CNTKER6
Wonton Mee,4.06,4-CYUGTK2CNTKER6
Char Kway Teow,4.23,4-CYUGTK2CNTKER6
Dry Mee Pok,5.82,4-CYUGTK2CNTKER6
Katong Laksa,8.6,4-CYUGTK2CNTKER6
Satay Skewers,4.89,4-CYUGTK2CNTKER6
Dan Dan Noodles,8.8,4-CYUGTK2CNTKER6
Curry Laksa,4.18,4-CYUGTK2CNTKER6
Nasi Lemak,8.02,4-CYUGTK2CNTKER6
Braised Beef Noodles,7.57,4-CYUGTK2CNTKER6
Onigiri Rice Ball,14.33,4-C36HR8CFJCLHJE
Ready-to-eat Meal Box,9.56,4-C36HR8CFJCLHJE
Instant Noodles Pack,13.61,4-C36HR8CFJCLHJE
Snack Bundle,11.57,4-C36HR8CFJCLHJE
Bottled Drink,7.96,4-C36HR8CFJCLHJE
Instant Noodles Pack (Set 2),12.39,4-C36HR8CFJCLHJE
Today's Recommendation,7.42,4-C36HR8CFJCLHJE
Ready-to-eat Meal Box (Set 2),8.79,4-C36HR8CFJCLHJE
Today's Recommendation (Set 2),11.13,4-C36HR8CFJCLHJE
Instant Noodles Pack (Set 2),7.37,4-C36HR8CFJCLHJE
Onigiri Rice Ball,13.93,4-C8AGGTL1TPTVL6
Ready-to-eat Meal Box,13.19,4-C8AGGTL1TPTVL6
Fresh Produce Box,9.49,4-C8AGGTL1TPTVL6
Household Essentials Pack,7.69,4-C8AGGTL1TPTVL6
Instant Noodles Pack,10.65,4-C8AGGTL1TPTVL6
Snack Bundle,9.95,4-C8AGGTL1TPTVL6
Bottled Drink,9.33,4-C8AGGTL1TPTVL6
Fresh Produce Box (Set 2),13.28,4-C8AGGTL1TPTVL6
House Signature Dish,12.92,4-C8AGGTL1TPTVL6
Household Essentials Pack (Set 2),8.94,4-C8AGGTL1TPTVL6
Instant Noodles Pack,8.2,4-CZKXEEBHJ3XDNJ
Snack Bundle,14.46,4-CZKXEEBHJ3XDNJ
Bottled Drink,7.19,4-CZKXEEBHJ3XDNJ
Fresh Produce Box,11.33,4-CZKXEEBHJ3XDNJ
Household Essentials Pack,12.09,4-CZKXEEBHJ3XDNJ
Snack Bundle (Set 2),12.55,4-CZKXEEBHJ3XDNJ
Fresh Produce Box (Set 2),7.08,4-CZKXEEBHJ3XDNJ
Today's Recommendation,9.68,4-CZKXEEBHJ3XDNJ
Household Essentials Pack (Set 2),13.07,4-CZKXEEBHJ3XDNJ
Today's Recommendation (Set 2),10.01,4-CZKXEEBHJ3XDNJ
Tom Yum Soup,12.82,4-C8CCTJTXLJMEET
Green Curry Chicken,7.83,4-C8CCTJTXLJMEET
Mango Sticky Rice,11.24,4-C8CCTJTXLJMEET
Minced Meat Ban Mian,8.91,4-C8CCTJTXLJMEET
Ban Mian with Anchovies,10.94,4-C8CCTJTXLJMEET
Mushroom Ban Mian,7.48,4-C8CCTJTXLJMEET
Pad Thai Chicken,14.98,4-C8CCTJTXLJMEET
Pad Thai Prawn,12.69,4-C8CCTJTXLJMEET
Vegetarian Pad Thai,7.74,4-C8CCTJTXLJMEET
Pad Thai Prawn (Set 2),14.37,4-C8CCTJTXLJMEET
Salmon Sashimi,12.61,4-C75EEUBVJ2KWMA
California Roll,9.98,4-C75EEUBVJ2KWMA
Chicken Katsu,14.8,4-C75EEUBVJ2KWMA
Tempura Udon,7.68,4-C75EEUBVJ2KWMA
Tonkotsu Ramen,7.76,4-C75EEUBVJ2KWMA
Miso Ramen,8.07,4-C75EEUBVJ2KWMA
Shoyu Ramen,13.56,4-C75EEUBVJ2KWMA
Spicy Tantanmen,7.6,4-C75EEUBVJ2KWMA
Tonkotsu Ramen (Set 2),11.54,4-C75EEUBVJ2KWMA
Chicken Katsu (Set 2),10.48,4-C75EEUBVJ2KWMA
Fresh Produce Box,14.41,4-C7LGKCEKAVDBGE
Household Essentials Pack,10.14,4-C7LGKCEKAVDBGE
Instant Noodles Pack,13.66,4-C7LGKCEKAVDBGE
Snack Bundle,9.61,4-C7LGKCEKAVDBGE
Bottled Drink,10.62,4-C7LGKCEKAVDBGE
Daily Special Set,8.87,4-C7LGKCEKAVDBGE
Today's Recommendation,14.55,4-C7LGKCEKAVDBGE
Fresh Produce Box (Set 2),8.09,4-C7LGKCEKAVDBGE
Fresh Produce Box (Set 2),13.16,4-C7LGKCEKAVDBGE
Household Essentials Pack (Set 2),7.87,4-C7LGKCEKAVDBGE
Classic Milk Tea,9.51,4-C8DEGRA3CLEDWE
Brown Sugar Boba Milk Tea,7.97,4-C8DEGRA3CLEDWE
Taro Milk Tea,9.87,4-C8DEGRA3CLEDWE
Jasmine Green Tea,13.16,4-C8DEGRA3CLEDWE
Oolong Tea,10.62,4-C8DEGRA3CLEDWE
Earl Grey Tea,10.71,4-C8DEGRA3CLEDWE
House Signature Dish,13.82,4-C8DEGRA3CLEDWE
Daily Special Set,7.72,4-C8DEGRA3CLEDWE
Jasmine Green Tea (Set 2),13.46,4-C8DEGRA3CLEDWE
Jasmine Green Tea (Set 2),9.43,4-C8DEGRA3CLEDWE
Sweet & Sour Pork,7.39,4-C622LKCJKB5BJA
Char Siew Rice,9.39,4-C622LKCJKB5BJA
Wonton Mee,13.56,4-C622LKCJKB5BJA
Steamed Fish with Ginger,8.39,4-C622LKCJKB5BJA
Mushroom Ban Mian,14.62,4-C622LKCJKB5BJA
Dan Dan Noodles,13.84,4-C622LKCJKB5BJA
Yang Zhou Fried Rice,11.45,4-C622LKCJKB5BJA
Mapo Tofu,11.4,4-C622LKCJKB5BJA
Ban Mian with Anchovies,7.76,4-C622LKCJKB5BJA
Stir-fried Kailan,7.82,4-C622LKCJKB5BJA
Jasmine Green Tea,4.31,4-CZLGCZDUNFMVPA
Oolong Tea,7.9,4-CZLGCZDUNFMVPA
Earl Grey Tea,5.11,4-CZLGCZDUNFMVPA
Flat White,4.99,4-CZLGCZDUNFMVPA
Cappuccino,6.0,4-CZLGCZDUNFMVPA
Iced Latte,7.43,4-CZLGCZDUNFMVPA
Espresso,8.69,4-CZLGCZDUNFMVPA
Daily Special Set,4.42,4-CZLGCZDUNFMVPA
House Signature Dish,6.93,4-CZLGCZDUNFMVPA
Chef's Special Combo,8.59,4-CZLGCZDUNFMVPA
Chicken Tikka Masala,13.64,4-CZD3LRMKDETDSE
Butter Chicken,19.91,4-CZD3LRMKDETDSE
Creamy Butter Chicken,15.52,4-CZD3LRMKDETDSE
Chana Masala,21.61,4-CZD3LRMKDETDSE
Fish Head Curry,25.33,4-CZD3LRMKDETDSE
Vegetable Biryani,18.92,4-CZD3LRMKDETDSE
Vegetable Curry,13.44,4-CZD3LRMKDETDSE
Butter Chicken with Naan,23.25,4-CZD3LRMKDETDSE
Palak Paneer,15.59,4-CZD3LRMKDETDSE
Chicken Biryani,16.22,4-CZD3LRMKDETDSE
Mapo Tofu,5.23,4-C7LVEXUKTN2GV2
Stir-fried Kailan,5.48,4-C7LVEXUKTN2GV2
Ban Mian with Anchovies,6.06,4-C7LVEXUKTN2GV2
Fishball Noodles,6.75,4-C7LVEXUKTN2GV2
Dry Mee Pok,4.3,4-C7LVEXUKTN2GV2
Kung Pao Chicken,5.4,4-C7LVEXUKTN2GV2
Braised Pork Belly,4.69,4-C7LVEXUKTN2GV2
Salted Egg Prawns,5.0,4-C7LVEXUKTN2GV2
Dan Dan Noodles,8.42,4-C7LVEXUKTN2GV2
Wonton Mee,6.63,4-C7LVEXUKTN2GV2
Butter Chicken with Naan,20.54,4-C3JKPEECPFKDJT
Garlic Naan,18.83,4-C3JKPEECPFKDJT
Butter Chicken,15.7,4-C3JKPEECPFKDJT
Vegetable Biryani,17.78,4-C3JKPEECPFKDJT
Mutton Biryani,16.29,4-C3JKPEECPFKDJT
Chana Masala,26.44,4-C3JKPEECPFKDJT
Chicken Biryani,24.68,4-C3JKPEECPFKDJT
Creamy Butter Chicken,13.88,4-C3JKPEECPFKDJT
Palak Paneer,27.87,4-C3JKPEECPFKDJT
Butter Naan,20.94,4-C3JKPEECPFKDJT
Kimchi Jjigae,27.61,4-C65DEN6EPFTZEN
Tteokbokki,14.5,4-C65DEN6EPFTZEN
Bulgogi Beef,22.85,4-C65DEN6EPFTZEN
Korean Fried Chicken,17.0,4-C65DEN6EPFTZEN
Original Fried Chicken,25.24,4-C65DEN6EPFTZEN
Spicy Fried Chicken,26.76,4-C65DEN6EPFTZEN
Honey Glazed Wings,13.84,4-C65DEN6EPFTZEN
Popcorn Chicken,27.95,4-C65DEN6EPFTZEN
Spicy Fried Chicken (Set 2),16.29,4-C65DEN6EPFTZEN
Today's Recommendation,25.7,4-C65DEN6EPFTZEN
Salt & Pepper Squid,12.63,SGDD01175
Char Siew Rice,9.81,SGDD01175
Mapo Tofu,11.54,SGDD01175
Kung Pao Chicken,8.14,SGDD01175
Grilled Prawns,14.59,SGDD01175
Yang Zhou Fried Rice,13.69,SGDD01175
Salted Egg Crab,13.48,SGDD01175
Stir-fried Kailan,14.76,SGDD01175
Steamed Fish with Ginger,11.34,SGDD01175
Braised Pork Belly,8.4,SGDD01175
Onigiri Rice Ball,8.86,4-C8AGGTL1TPTVL6
Ready-to-eat Meal Box,8.75,4-C8AGGTL1TPTVL6
Fresh Produce Box,11.21,4-C8AGGTL1TPTVL6
Household Essentials Pack,7.01,4-C8AGGTL1TPTVL6
Instant Noodles Pack,14.34,4-C8AGGTL1TPTVL6
Snack Bundle,8.61,4-C8AGGTL1TPTVL6
Bottled Drink,8.04,4-C8AGGTL1TPTVL6
Chef's Special Combo,12.74,4-C8AGGTL1TPTVL6
House Signature Dish,14.35,4-C8AGGTL1TPTVL6
Chef's Special Combo (Set 2),13.75,4-C8AGGTL1TPTVL6
Roast Lamb Rack,27.41,SGDD06424
Grilled Chicken Chop,18.6,SGDD06424
Mushroom Swiss Burger,27.13,SGDD06424
Beef Steak,18.93,SGDD06424
Mushroom Soup,14.52,SGDD06424
BBQ Bacon Burger,17.53,SGDD06424
Fish & Chips,15.05,SGDD06424
Crispy Chicken Burger,15.36,SGDD06424
Double Beef Burger,27.23,SGDD06424
Classic Cheeseburger,24.88,SGDD06424
Chef's Special Combo,10.03,4-C75TBGEJAYTKBE
House Signature Dish,12.87,4-C75TBGEJAYTKBE
Daily Special Set,9.36,4-C75TBGEJAYTKBE
Today's Recommendation,8.42,4-C75TBGEJAYTKBE
Today's Recommendation (Set 2),7.01,4-C75TBGEJAYTKBE
House Signature Dish (Set 2),12.62,4-C75TBGEJAYTKBE
Daily Special Set (Set 2),11.58,4-C75TBGEJAYTKBE
House Signature Dish (Set 2),13.81,4-C75TBGEJAYTKBE
Today's Recommendation (Set 2),13.17,4-C75TBGEJAYTKBE
Daily Special Set (Set 2),11.54,4-C75TBGEJAYTKBE
Kung Pao Chicken,12.96,4-C7BBT8C1EANXR6
Salted Egg Prawns,8.9,4-C7BBT8C1EANXR6
Mapo Tofu,14.86,4-C7BBT8C1EANXR6
Black Pepper Crab,8.34,4-C7BBT8C1EANXR6
Yang Zhou Fried Rice,14.08,4-C7BBT8C1EANXR6
Grilled Prawns,7.71,4-C7BBT8C1EANXR6
Sweet & Sour Pork,12.67,4-C7BBT8C1EANXR6
Hot & Sour Soup,12.11,4-C7BBT8C1EANXR6
Stir-fried Kailan,14.09,4-C7BBT8C1EANXR6
Salted Egg Crab,10.57,4-C7BBT8C1EANXR6
Nasi Padang,9.8,4-CYLJWGLAJ7AARN
Beef Rendang,13.3,4-CYLJWGLAJ7AARN
Gado Gado,12.76,4-CYLJWGLAJ7AARN
Sate Ayam,7.39,4-CYLJWGLAJ7AARN
Nasi Lemak with Fried Chicken,10.51,4-CYLJWGLAJ7AARN
Nasi Lemak with Sambal Sotong,10.36,4-CYLJWGLAJ7AARN
Nasi Padang (Set 2),8.33,4-CYLJWGLAJ7AARN
Today's Recommendation,10.31,4-CYLJWGLAJ7AARN
Today's Recommendation (Set 2),14.05,4-CYLJWGLAJ7AARN
House Signature Dish,9.81,4-CYLJWGLAJ7AARN
Fresh Produce Box,10.61,4-C34WEEW1DCLVPA
Household Essentials Pack,13.39,4-C34WEEW1DCLVPA
Curry Puff,7.27,4-C34WEEW1DCLVPA
Popiah,7.16,4-C34WEEW1DCLVPA
Spring Rolls,9.09,4-C34WEEW1DCLVPA
Curry Puff (Set 2),7.84,4-C34WEEW1DCLVPA
House Signature Dish,9.73,4-C34WEEW1DCLVPA
Popiah (Set 2),14.1,4-C34WEEW1DCLVPA
Today's Recommendation,8.29,4-C34WEEW1DCLVPA
Daily Special Set,7.6,4-C34WEEW1DCLVPA
Classic Milk Tea,8.47,4-CZAJVFBBCXNJEN
Brown Sugar Boba Milk Tea,7.52,4-CZAJVFBBCXNJEN
Taro Milk Tea,6.16,4-CZAJVFBBCXNJEN
Jasmine Green Tea,7.27,4-CZAJVFBBCXNJEN
Oolong Tea,7.04,4-CZAJVFBBCXNJEN
Earl Grey Tea,6.17,4-CZAJVFBBCXNJEN
House Signature Dish,4.27,4-CZAJVFBBCXNJEN
Brown Sugar Boba Milk Tea (Set 2),5.66,4-CZAJVFBBCXNJEN
Earl Grey Tea (Set 2),8.87,4-CZAJVFBBCXNJEN
Earl Grey Tea (Set 2),6.05,4-CZAJVFBBCXNJEN
Stir-fried Kailan,7.44,4-C26ZJFWXN3NHHA
Classic Milk Tea,7.03,4-C26ZJFWXN3NHHA
Steamed Fish with Ginger,7.7,4-C26ZJFWXN3NHHA
Jasmine Green Tea,13.59,4-C26ZJFWXN3NHHA
Yang Zhou Fried Rice,12.0,4-C26ZJFWXN3NHHA
Sweet & Sour Pork,10.84,4-C26ZJFWXN3NHHA
Braised Pork Belly,7.78,4-C26ZJFWXN3NHHA
Char Siew Rice,8.66,4-C26ZJFWXN3NHHA
Hot & Sour Soup,12.11,4-C26ZJFWXN3NHHA
Oolong Tea,14.82,4-C26ZJFWXN3NHHA
Whisky Highball,12.13,4-C4DUNYMVBAL2FA
Ready-to-eat Meal Box,10.1,4-C4DUNYMVBAL2FA
Soda Float,9.97,4-C4DUNYMVBAL2FA
Draft Beer,10.05,4-C4DUNYMVBAL2FA
Iced Chrysanthemum Tea,8.49,4-C4DUNYMVBAL2FA
House Red Wine,7.36,4-C4DUNYMVBAL2FA
Household Essentials Pack,10.52,4-C4DUNYMVBAL2FA
Fresh Orange Juice,9.11,4-C4DUNYMVBAL2FA
Fresh Produce Box,13.7,4-C4DUNYMVBAL2FA
Onigiri Rice Ball,11.51,4-C4DUNYMVBAL2FA
Flat White,11.43,4-CYU3N7KCECKGNX
Cappuccino,13.73,4-CYU3N7KCECKGNX
Iced Latte,13.55,4-CYU3N7KCECKGNX
Espresso,10.35,4-CYU3N7KCECKGNX
Daily Special Set,11.28,4-CYU3N7KCECKGNX
House Signature Dish,13.94,4-CYU3N7KCECKGNX
House Signature Dish (Set 2),10.8,4-CYU3N7KCECKGNX
Cappuccino (Set 2),14.05,4-CYU3N7KCECKGNX
Iced Latte (Set 2),10.81,4-CYU3N7KCECKGNX
Today's Recommendation,7.63,4-CYU3N7KCECKGNX
Butter Chicken,8.01,4-C7UKEXKFT8JTT6
Fresh Orange Juice,10.39,4-C7UKEXKFT8JTT6
Iced Chrysanthemum Tea,14.91,4-C7UKEXKFT8JTT6
Palak Paneer,10.48,4-C7UKEXKFT8JTT6
Soda Float,14.98,4-C7UKEXKFT8JTT6
Chana Masala,12.02,4-C7UKEXKFT8JTT6
Chicken Tikka Masala,13.67,4-C7UKEXKFT8JTT6
Hand-Pulled Noodles,9.06,4-C7UKEXKFT8JTT6
Spicy Peanut Noodles,14.29,4-C7UKEXKFT8JTT6
Beef Brisket Noodles,14.31,4-C7UKEXKFT8JTT6
Char Kway Teow,7.93,4-C7W1R3JDLY2AJ2
Dry Mee Pok,7.12,4-C7W1R3JDLY2AJ2
Braised Beef Noodles,6.61,4-C7W1R3JDLY2AJ2
Wonton Mee,6.1,4-C7W1R3JDLY2AJ2
Satay Skewers,6.07,4-C7W1R3JDLY2AJ2
Prawn Noodle Soup,4.74,4-C7W1R3JDLY2AJ2
Roti Canai,6.94,4-C7W1R3JDLY2AJ2
Fishball Noodles,7.79,4-C7W1R3JDLY2AJ2
Dan Dan Noodles,8.7,4-C7W1R3JDLY2AJ2
Nasi Lemak,8.62,4-C7W1R3JDLY2AJ2
Chicken Biryani,13.24,4-C6VKVBL3NYMTWE
Mutton Biryani,13.29,4-C6VKVBL3NYMTWE
Vegetable Biryani,13.94,4-C6VKVBL3NYMTWE
Butter Naan,14.04,4-C6VKVBL3NYMTWE
Garlic Naan,14.02,4-C6VKVBL3NYMTWE
Cheese Naan,9.11,4-C6VKVBL3NYMTWE
Fish Head Curry,12.24,4-C6VKVBL3NYMTWE
Mutton Curry,11.58,4-C6VKVBL3NYMTWE
Vegetable Curry,10.78,4-C6VKVBL3NYMTWE
Cheese Naan (Set 2),8.38,4-C6VKVBL3NYMTWE
Char Siew Rice,10.8,4-C33YV6JWRJBYCT
Kung Pao Chicken,9.15,4-C33YV6JWRJBYCT
Salted Egg Prawns,9.98,4-C33YV6JWRJBYCT
Roast Duck Noodles,9.7,4-C33YV6JWRJBYCT
Braised Pork Belly,13.35,4-C33YV6JWRJBYCT
Yang Zhou Fried Rice,9.49,4-C33YV6JWRJBYCT
Roast Duck Rice,13.74,4-C33YV6JWRJBYCT
Sweet & Sour Pork,13.87,4-C33YV6JWRJBYCT
Hot & Sour Soup,12.48,4-C33YV6JWRJBYCT
Mapo Tofu,14.78,4-C33YV6JWRJBYCT
Chana Masala,30.64,4-C7BBT8CZDFJJEE
Palak Paneer,31.34,4-C7BBT8CZDFJJEE
Fish Head Curry,49.72,4-C7BBT8CZDFJJEE
Mutton Curry,47.23,4-C7BBT8CZDFJJEE
Vegetable Biryani,47.78,4-C7BBT8CZDFJJEE
Mutton Biryani,51.02,4-C7BBT8CZDFJJEE
Chicken Biryani,49.63,4-C7BBT8CZDFJJEE
Vegetable Curry,40.46,4-C7BBT8CZDFJJEE
Chicken Tikka Masala,29.77,4-C7BBT8CZDFJJEE
Butter Chicken,34.33,4-C7BBT8CZDFJJEE
Chocolate Sundae,7.26,4-C2TBC6CDV6UACE
Vanilla Bean Ice Cream,7.4,4-C2TBC6CDV6UACE
Beef Steak,9.88,4-C2TBC6CDV6UACE
Tau Huay,8.59,4-C2TBC6CDV6UACE
Grilled Chicken Chop,9.95,4-C2TBC6CDV6UACE
Chendol,10.71,4-C2TBC6CDV6UACE
Fish & Chips,10.18,4-C2TBC6CDV6UACE
Ice Kacang,14.38,4-C2TBC6CDV6UACE
Mango Sticky Rice,12.45,4-C2TBC6CDV6UACE
Roast Lamb Rack,8.94,4-C2TBC6CDV6UACE
Mutton Curry,25.56,4-C7DWAY6GATLKNA
Chicken Biryani,16.88,4-C7DWAY6GATLKNA
Vegetable Biryani,25.46,4-C7DWAY6GATLKNA
Palak Paneer,14.36,4-C7DWAY6GATLKNA
Mutton Biryani,13.41,4-C7DWAY6GATLKNA
Butter Chicken with Naan,13.74,4-C7DWAY6GATLKNA
Fish Head Curry,25.81,4-C7DWAY6GATLKNA
Vegetable Curry,24.7,4-C7DWAY6GATLKNA
Creamy Butter Chicken,16.21,4-C7DWAY6GATLKNA
Butter Chicken,16.32,4-C7DWAY6GATLKNA
House Red Wine,11.11,4-C8BCVNU1R8LDRJ
Draft Beer,13.92,4-C8BCVNU1R8LDRJ
Whisky Highball,14.74,4-C8BCVNU1R8LDRJ
Instant Noodles Pack,12.46,4-C8BCVNU1R8LDRJ
Snack Bundle,10.79,4-C8BCVNU1R8LDRJ
Bottled Drink,8.06,4-C8BCVNU1R8LDRJ
Today's Recommendation,8.39,4-C8BCVNU1R8LDRJ
Today's Recommendation (Set 2),13.41,4-C8BCVNU1R8LDRJ
House Red Wine (Set 2),8.79,4-C8BCVNU1R8LDRJ
Whisky Highball (Set 2),11.87,4-C8BCVNU1R8LDRJ
Butter Chicken,10.39,4-C6BVE33YVAUVAX
Chicken Tikka Masala,10.01,4-C6BVE33YVAUVAX
Palak Paneer,9.79,4-C6BVE33YVAUVAX
Chana Masala,9.02,4-C6BVE33YVAUVAX
Chicken Katsu Bento,10.73,4-C6BVE33YVAUVAX
Salmon Teriyaki Bento,12.42,4-C6BVE33YVAUVAX
Tempura Bento,13.59,4-C6BVE33YVAUVAX
Butter Chicken (Set 2),10.18,4-C6BVE33YVAUVAX
Tempura Bento (Set 2),7.82,4-C6BVE33YVAUVAX
Butter Chicken (Set 2),11.09,4-C6BVE33YVAUVAX
Mapo Tofu,12.12,4-C73BN66YR7EJNN
Stir-fried Kailan,13.89,4-C73BN66YR7EJNN
Steamed Fish with Ginger,9.09,4-C73BN66YR7EJNN
Kung Pao Chicken,12.69,4-C73BN66YR7EJNN
Salted Egg Prawns,14.14,4-C73BN66YR7EJNN
Braised Pork Belly,9.39,4-C73BN66YR7EJNN
Yang Zhou Fried Rice,8.2,4-C73BN66YR7EJNN
Hot & Sour Soup,13.12,4-C73BN66YR7EJNN
Sweet & Sour Pork,14.2,4-C73BN66YR7EJNN
Char Siew Rice,13.44,4-C73BN66YR7EJNN
House Red Wine,12.28,4-C4DUNYMVAUW2NT
Draft Beer,12.45,4-C4DUNYMVAUW2NT
Whisky Highball,12.77,4-C4DUNYMVAUW2NT
Onigiri Rice Ball,12.24,4-C4DUNYMVAUW2NT
Ready-to-eat Meal Box,14.98,4-C4DUNYMVAUW2NT
Fresh Orange Juice,9.08,4-C4DUNYMVAUW2NT
Iced Chrysanthemum Tea,10.35,4-C4DUNYMVAUW2NT
Soda Float,10.11,4-C4DUNYMVAUW2NT
Fresh Orange Juice (Set 2),7.28,4-C4DUNYMVAUW2NT
Whisky Highball (Set 2),12.66,4-C4DUNYMVAUW2NT
Chicken Biryani,13.53,4-C252FED2JKLKV6
Mutton Biryani,9.75,4-C252FED2JKLKV6
Vegetable Biryani,12.71,4-C252FED2JKLKV6
Butter Naan,12.49,4-C252FED2JKLKV6
Garlic Naan,12.11,4-C252FED2JKLKV6
Cheese Naan,10.81,4-C252FED2JKLKV6
Fish Head Curry,14.53,4-C252FED2JKLKV6
Mutton Curry,9.87,4-C252FED2JKLKV6
Vegetable Curry,9.4,4-C252FED2JKLKV6
Cheese Naan (Set 2),8.36,4-C252FED2JKLKV6
Curry Puff,8.73,4-CZDVUF2VLKKFV2
Stir-fried Kailan,8.5,4-CZDVUF2VLKKFV2
Kung Pao Chicken,7.27,4-CZDVUF2VLKKFV2
Steamed Fish with Ginger,5.11,4-CZDVUF2VLKKFV2
Sweet & Sour Pork,5.12,4-CZDVUF2VLKKFV2
Hot & Sour Soup,8.36,4-CZDVUF2VLKKFV2
Popiah,6.1,4-CZDVUF2VLKKFV2
Mapo Tofu,8.43,4-CZDVUF2VLKKFV2
Spring Rolls,5.86,4-CZDVUF2VLKKFV2
Char Siew Rice,6.93,4-CZDVUF2VLKKFV2
Popcorn Chicken,6.5,SGDD11129
Honey Glazed Wings,8.34,SGDD11129
Fish & Chips,5.91,SGDD11129
Double Beef Burger,5.49,SGDD11129
Grilled Chicken Chop,4.27,SGDD11129
BBQ Bacon Burger,8.27,SGDD11129
Mushroom Swiss Burger,4.69,SGDD11129
Korean Fried Chicken,5.0,SGDD11129
Spicy Fried Chicken,6.05,SGDD11129
Crispy Chicken Burger,6.85,SGDD11129
Fish Head Curry,7.17,4-C6DUEP2EPEEBL6
Palak Paneer,4.02,4-C6DUEP2EPEEBL6
Mutton Biryani,5.37,4-C6DUEP2EPEEBL6
Garlic Naan,7.81,4-C6DUEP2EPEEBL6
Chicken Tikka Masala,4.84,4-C6DUEP2EPEEBL6
Cheese Naan,7.82,4-C6DUEP2EPEEBL6
Vegetable Curry,6.45,4-C6DUEP2EPEEBL6
Butter Naan,7.82,4-C6DUEP2EPEEBL6
Mutton Curry,4.44,4-C6DUEP2EPEEBL6
Vegetable Biryani,7.07,4-C6DUEP2EPEEBL6
Crispy Chicken Burger,8.75,4-C4E2EKLEHCAXN2
Double Beef Burger,8.46,4-C4E2EKLEHCAXN2
Sesame Chicken,7.78,4-C4E2EKLEHCAXN2
BBQ Bacon Burger,6.66,4-C4E2EKLEHCAXN2
Original Fried Chicken,4.09,4-C4E2EKLEHCAXN2
Grilled Chicken Chop,4.02,4-C4E2EKLEHCAXN2
Grilled Chicken Thigh,7.67,4-C4E2EKLEHCAXN2
Honey Glazed Wings,5.13,4-C4E2EKLEHCAXN2
Caesar Salad,8.38,4-C4E2EKLEHCAXN2
Roast Lamb Rack,5.56,4-C4E2EKLEHCAXN2
Yang Zhou Fried Rice,11.77,SGDD09554
Braised Beef Noodles,9.7,SGDD09554
Salted Egg Prawns,14.1,SGDD09554
Kung Pao Chicken,14.96,SGDD09554
Sweet & Sour Pork,9.74,SGDD09554
Braised Pork Belly,14.21,SGDD09554
Steamed Fish with Ginger,9.87,SGDD09554
Dan Dan Noodles,8.51,SGDD09554
Hot & Sour Soup,14.58,SGDD09554
Stir-fried Kailan,14.35,SGDD09554
Char Siew Rice,14.85,4-C7CAAJN3LULHCA
Braised Pork Belly,23.67,4-C7CAAJN3LULHCA
Yang Zhou Fried Rice,24.88,4-C7CAAJN3LULHCA
Jasmine Green Tea,18.63,4-C7CAAJN3LULHCA
Kung Pao Chicken,22.6,4-C7CAAJN3LULHCA
Salted Egg Prawns,24.57,4-C7CAAJN3LULHCA
Mapo Tofu,22.35,4-C7CAAJN3LULHCA
Oolong Tea,21.91,4-C7CAAJN3LULHCA
Steamed Fish with Ginger,13.72,4-C7CAAJN3LULHCA
Sweet & Sour Pork,14.62,4-C7CAAJN3LULHCA
Braised Pork Belly,7.51,4-C4AVR7CUMCBDEA
Sweet & Sour Pork,5.03,4-C4AVR7CUMCBDEA
Yang Zhou Fried Rice,7.43,4-C4AVR7CUMCBDEA
Char Siew Rice,4.05,4-C4AVR7CUMCBDEA
Hot & Sour Soup,6.1,4-C4AVR7CUMCBDEA
Chee Cheong Fun,4.5,4-C4AVR7CUMCBDEA
Lo Mai Gai,6.6,4-C4AVR7CUMCBDEA
Stir-fried Kailan,7.11,4-C4AVR7CUMCBDEA
Steamed Fish with Ginger,7.5,4-C4AVR7CUMCBDEA
